time,des_dof_pos_right_ankle_joint,dof_pos_right_ankle_joint,dof_vel_right_ankle_joint,des_dof_pos_right_hip_pitch_joint,dof_pos_right_hip_pitch_joint,dof_vel_right_hip_pitch_joint,des_dof_pos_right_knee_joint,dof_pos_right_knee_joint,dof_vel_right_knee_joint
9.58,-0.6709183996122132,-0.6071984688186951,-2.414303974286315,-0.21394558925286808,0.03025057354391445,-4.515326722680884,0.7725680308092734,0.8403162890418119,-3.344473158492611
9.582,-0.6383710629687425,-0.6095305921900966,-1.9252372722271738,-0.19224737493653068,0.020595846880555557,-4.582121904845532,0.7996907915910284,0.8354806599380434,-2.983167282488889
9.584,-0.60473794326704,-0.6103004855793991,-1.4416351159399143,-0.16982530855231173,0.011436301111587983,-4.604302484008583,0.8277183629066969,0.8315493315364807,-2.643667236446352
9.586,-0.5701433057212685,-0.61030376,-0.9574862318205801,-0.14676218782105388,0.0022690536483227896,-4.60439682,0.8565472567185265,0.8281765891653337,-2.3038556515470936
9.588,-0.5346594615438074,-0.6095436372888624,-0.47431201962275166,-0.1231062923748957,-0.007259795915068493,-4.670086578069327,0.8861171264451068,0.8253719667111376,-1.9647311329625967
9.59,-0.4984554319752086,-0.6072620909046937,0.07450144397665004,-0.09897028915530394,-0.01982802401536812,-5.1954784412919945,0.9162871610790226,0.8234068276499881,-1.6095180573546581
9.592,-0.4616654733696507,-0.6045953914727815,0.5579634438458607,-0.07444365821909645,-0.030509956103752234,-5.2852629140396665,0.9469454151031113,0.8228401071836807,-1.157781023084455
9.594,-0.4244312696551149,-0.6004591466330783,1.078661771499117,-0.049620854388948435,-0.04143325260529723,-5.372084729784343,0.9779739148690008,0.822837234,-0.7426637586045909
9.596,-0.38694062073309443,-0.5955058046647558,1.4988102936746686,-0.024627086122939068,-0.05288916853923325,-5.4817580332775595,1.0092161648937874,0.822837234,-0.4331613719054102
9.598,-0.3491869115790347,-0.5896862032987377,2.012223130197756,0.0005420549832799716,-0.06378451719775596,-5.439621592778401,1.0406775319646626,0.8239646795343619,-0.12002499063113604
