time,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint
8.612,0.699999988,0.6980627167213563,0.13169833882070195
8.614,0.699999988,0.6984304567471004,0.04467471563888557
8.616,0.699999988,0.698054552,-0.12404262691979503
8.618,0.699999988,0.698054552,-0.045957047611442196
8.62,0.699999988,0.69806293282072,-0.1507108772431983
8.622,0.699999988,0.6984307776413966,0.033666493435609235
8.624,0.699999988,0.6980628743537691,-0.07842151216817748
8.626,0.699999988,0.698437929,0.06522490814168158
8.628,0.699999988,0.698429275919696,0.014323649352577808
8.63,0.699999988,0.698054552,0.007367755024126755
8.632,0.699999988,0.6980645074718285,0.03296489111471114
8.634,0.699999988,0.698437929,0.037907092826040295
8.636,0.699999988,0.698428206497202,0.003261597475770925
8.638,0.699999988,0.698063810331073,0.15859556456685703
8.64,0.699999988,0.698429426779659,0.1792053541962561
8.642,0.699999988,0.698054552,-0.0920722176242547
8.644,0.699999988,0.698054552,-0.013875854040632053
8.646,0.699999988,0.698054552,0.013997741442385848
8.648,0.699999988,0.6980629617958989,0.06557240807153077
8.65,0.699999988,0.698429472490521,0.02702836076940503
8.652,0.699999988,0.6980630259301248,-0.09293092151265596
8.654,0.699999988,0.6984305933960775,-0.0534603223109304
8.656,0.699999988,0.6980630511802145,-0.09232294892824791
8.658,0.699999988,0.698437929,0.04064854783337309
8.66,0.699999988,0.6984292800294467,-0.01579199472738067
8.662,0.699999988,0.6980617084929999,0.05921832527809023
8.664,0.699999988,0.698437929,0.004703671514421931
8.666,0.699999988,0.6984294308326778,0.044772844200572044
8.668,0.699999988,0.6980629368054202,0.10036965890585998
8.67,0.699999988,0.6984305933960775,0.04863524566443434
8.672,0.699999988,0.698054552,-0.07787229993968292
8.674,0.699999988,0.6980630481422614,-0.044341299613606576
8.676,0.699999988,0.6984296294146545,0.051387561094088256
8.678,0.699999988,0.698054552,-0.005578242752627807
8.68,0.699999988,0.698054552,-0.01741659904626759
8.682,0.699999988,0.698054552,-0.011543439714524206
8.684,0.699999988,0.698054552,-0.019075929104030435
8.686,0.699999988,0.6980620224663479,-0.15270992568260608
8.688,0.699999988,0.6984294328577386,-0.04325084049791493
8.69,0.699999988,0.6980628693934915,-0.030886360521158663
8.692,0.699999988,0.6984296405101529,0.05424306308265647
8.694,0.699999988,0.698054552,-0.010288880057115545
8.696,0.699999988,0.698054552,0.035803600168547334
8.698,0.699999988,0.698054552,-0.02310475756270943
8.7,0.699999988,0.6980645405054476,-0.0011453131482709617
8.702,0.699999988,0.6984304189870999,-0.07292760707501195
8.704,0.699999988,0.6980628286265506,-0.09428035247662214
8.706,0.699999988,0.698437929,-0.041861074786814764
8.708,0.699999988,0.698437929,0.09714783519110848
8.71,0.699999988,0.6984308183819553,0.10420664722280722
8.712,0.699999988,0.698063081679665,-0.07159474939569378
8.714,0.699999988,0.698437929,0.03398023307201622
8.716,0.699999988,0.6984280345174834,0.019732982279733587
8.718,0.699999988,0.6980635774862571,-0.012969971
8.72,0.699999988,0.6984279616552177,-0.014596483299344067
8.722,0.699999988,0.698054552,-0.07484813200571769
8.724,0.699999988,0.69806438335198,-0.047830224514074426
8.726,0.699999988,0.698437929,0.020033524212583413
8.728,0.699999988,0.698437929,0.05636010170756622
8.73,0.699999988,0.6984294298197855,0.08085648645840286
8.732,0.699999988,0.6980629803713606,0.047814045993464054
8.734,0.699999988,0.6984306850911265,0.10360009751973212
8.736,0.699999988,0.698054552,0.05448362270912774
8.738,0.699999988,0.6980628276394752,0.00023593301049493144
8.74,0.699999988,0.698437929,-0.024255090276833473
8.742,0.699999988,0.698437929,-0.048120651797321536
8.744,0.699999988,0.698437929,0.10367529821891794
8.746,0.699999988,0.698437929,0.06630242305553574
8.748,0.699999988,0.6984296385296297,0.06009027845603346
8.75,0.699999988,0.6980636756792004,-0.08599427906139934
8.752,0.699999988,0.698437929,-0.07281600777691666
8.754,0.699999988,0.698437929,0.11185492564767581
8.756,0.699999988,0.698437929,-0.03461681325659615
8.758,0.699999988,0.698437929,0.019961439288992473
8.76,0.699999988,0.698437929,-0.011224263624686941
8.762,0.699999988,0.698437929,0.06473740468650131
8.764,0.699999988,0.698437929,-0.07247997331923488
8.766,0.699999988,0.698437929,0.060898663195168616
8.768,0.699999988,0.698437929,0.013385276473533618
8.77,0.699999988,0.698437929,-0.03436920765541911
8.772,0.699999988,0.698437929,0.029269700733990732
8.774,0.699999988,0.698430639243602,-0.059007463650562066
8.776,0.699999988,0.6980630511802145,-0.06994217878092968
8.778,0.699999988,0.698437929,0.043105351882149666
