time,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint
8.418,0.4123073689093728,-0.21669543783305528,7.671888914120591
8.42,0.44701890519819604,-0.2005844468502529,8.162648201150217
8.422,0.4798233555737548,-0.18393067128831903,8.457748797248088
8.424,0.5110029089974956,-0.16566118258784834,8.82906485437639
8.426,0.5400435281277711,-0.14756744289561485,9.235477403900143
8.428,0.5669315252882262,-0.12915036659933618,9.353412116263394
8.43,0.5915195941398492,-0.10968810212833394,9.864731363650641
8.432,0.613919224515556,-0.08929566724082022,9.942055167270386
8.434,0.6338200648153223,-0.06933799425267412,10.094198851397788
8.436,0.6512112755502018,-0.04868535406725077,10.20211429821762
8.438,0.6659892872525446,-0.02811174619047619,10.29605808463011
8.44,0.678246105417074,-0.007216611513126491,10.366425096134368
8.442,0.687772454327652,0.013521287282466373,10.390449908496013
8.444,0.6945824708344214,0.03458581356838618,10.520632565227874
8.446,0.6986471524537292,0.055147009197404784,10.38019347629833
8.448,0.6999658884715563,0.07639867934397418,10.578480438982783
8.45,0.698514633181168,0.0964105258894042,10.256753899293733
8.452,0.6943096668289818,0.11668546169680852,10.036264875221393
8.454,0.6874036524701448,0.13646632577793766,9.998099413442205
8.456,0.6777096415322676,0.1565206838493544,9.607123978637375
8.458,0.6653684239753248,0.17497916101132704,9.495732672608918
8.46,0.6504102621702279,0.19262005719607841,8.793010673794118
8.462,0.6329655406284859,0.2093435760525493,8.484474764790525
8.464,0.612861951539425,0.22596507547744094,7.973420823511816
8.466,0.5904020842924561,0.24055689198044594,7.460995515398474
8.468,0.5656399203333728,0.25473898719943083,6.895716154449846
8.47,0.5387455674705036,0.26770663559364855,6.411832647238542
8.472,0.509447559176106,0.27968286514387974,5.701299327617752
8.474,0.4782945504337981,0.2900376190413637,5.154133793271784
8.476,0.44527284488414054,0.2996095398313196,4.773597086587775
8.478,0.41063234733707865,0.30798533347085577,4.156220019698145
8.48,0.37412628141264165,0.3152838960314398,3.5036971934724304
