time,u,y,dy
6.714,-0.5,-0.482376099,0.026714167981302845
6.716,-0.5,-0.482376099,0.0015015051954187578
6.718,-0.5,-0.482376099,0.023096917366946412
6.72,-0.5,-0.482376099,0.032966614
6.722,-0.5,-0.482376099,0.015723736931201892
6.724,-0.5,-0.4826780569915663,0.010990143
6.726,-0.5,-0.48245734319548517,-0.006308843464247725
6.728,-0.5,-0.482376099,0.02130201557244841
6.73,-0.5,-0.482376099,0.0014941206035263277
6.732,-0.5,-0.48264925918900553,0.004749377323157642
6.734,-0.5,-0.48248693090504313,0.026581575773945907
6.736,-0.5,-0.482376099,0.017348910948459785
6.738,-0.5,-0.482376099,0.010990143
6.74,-0.5,-0.48266766708692566,0.010990143
6.742,-0.5,-0.48246557994605266,0.02781160686710526
6.744,-0.5,-0.482376099,0.016160000587696337
6.746,-0.5,-0.482376099,0.010990143
6.748,-0.5,-0.482376099,0.028016442536001895
6.75,-0.5,-0.482376099,-0.001285335868948953
6.752,-0.5,-0.4826702378205038,-0.010990143
6.7540000000000004,-0.5,-0.4824644138054628,0.0059014341347805345
6.756,-0.5,-0.482376099,0.010990143
6.758,-0.5,-0.48267111898931264,-0.006008941436239982
6.76,-0.5,-0.4824641683670558,0.022818361411154342
6.7620000000000005,-0.5,-0.482376099,0.016101377126372315
6.764,-0.5,-0.482376099,0.010990143
6.766,-0.5,-0.482376099,0.027994870560678453
6.768,-0.5,-0.482376099,0.016133020856098138
6.7700000000000005,-0.5,-0.482376099,0.010990143
6.772,-0.5,-0.482376099,0.010990143
6.774,-0.5,-0.482376099,0.010990143
6.776,-0.5,-0.482376099,0.010990143
6.7780000000000005,-0.5,-0.482376099,-0.004957550451540366
6.78,-0.5,-0.482376099,0.005318872700810981
6.782,-0.5,-0.482376099,0.010990143
6.784,-0.5,-0.482376099,0.010990143
6.7860000000000005,-0.5,-0.482376099,0.010990143
6.788,-0.5,-0.482376099,0.010990143
6.79,-0.5,-0.482376099,-0.0058853012152173916
6.792,-0.5,-0.482376099,0.005969824694033413
6.7940000000000005,-0.5,-0.482376099,0.010990143
6.796,-0.5,-0.482376099,0.010990143
6.798,-0.5,-0.48267340620033816,0.010990143
6.8,-0.5,-0.48246193628384126,0.010990143
6.8020000000000005,-0.5,-0.482376099,0.027955905348374804
6.804,-0.5,-0.482376099,0.016097919966678524
6.806,-0.5,-0.482376099,0.010990143
6.808,-0.5,-0.482376099,0.010990143
