time,u,y
1.172,0.5,0.545980727193855
1.174,0.5,0.5454066765
1.176,0.5,0.544431606575808
1.178,0.5,0.5432829480817746
1.18,0.5,0.5424376430061706
1.182,0.5,0.5419705836221584
1.184,0.5,0.5412936769761367
1.186,0.5,0.5405305091558023
1.188,0.5,0.5391848535331993
1.19,0.5,0.5382464458053097
1.192,0.5,0.5377776142117423
1.194,0.5,0.5371274468703788
1.196,0.5,0.5363474007869447
1.198,0.5,0.5352809740447708
1.2,0.5,0.5344295351385572
1.202,0.5,0.5339599362972066
1.204,0.5,0.5335797112434226
1.206,0.5,0.5332053147983683
1.208,0.5,0.5325223129932475
1.21,0.5,0.5314607557545649
1.212,0.5,0.5306099829813039
1.214,0.5,0.5301451231647882
1.216,0.5,0.5297646237113622
1.218,0.5,0.5293836800928793
1.22,0.5,0.5290001099393539
1.222,0.5,0.5283277199816233
1.224,0.5,0.5275593036406665
1.226,0.5,0.527093240276934
1.228,0.5,0.5264143854726707
1.23,0.5,0.526245117
1.232,0.5,0.526245117
1.234,0.5,0.526245117
1.236,0.5,0.526245117
1.238,0.5,0.526245117
1.24,0.5,0.526245117
1.242,0.5,0.526245117
1.244,0.5,0.526245117
1.246,0.5,0.526245117
1.248,0.5,0.5259529578153647
1.25,0.5,0.525863647
1.252,0.5,0.525863647
1.254,0.5,0.525863647
1.256,0.5,0.525863647
1.258,0.5,0.5255660520060805
1.26,0.5,0.525482178
1.262,0.5,0.5248872539985692
1.264,0.5,0.5244214827817422
1.266,0.5,0.5234462507435775
1.268,0.5,0.5223026568820024
1.27,0.5,0.5217517402589499
1.272,0.5,0.52166748
1.274,0.5,0.5213727651033733
1.276,0.5,0.521286011
1.278,0.5,0.5209871037368548
1.28,0.5,0.5206064227159481
1.282,0.5,0.5202275261660949
1.284,0.5,0.5198435239715594
1.286,0.5,0.5191659912325003
1.288,0.5,0.5187024574799763
1.29,0.5,0.518615723
1.292,0.5,0.518615723
1.294,0.5,0.518615723
1.296,0.5,0.518615723
1.298,0.5,0.518910947233907
1.3,0.5,0.5187038340461957
1.302,0.5,0.518615723
1.304,0.5,0.518615723
1.306,0.5,0.518615723
1.308,0.5,0.518615723
1.31,0.5,0.518615723
1.312,0.5,0.518615723
1.314,0.5,0.518615723
1.316,0.5,0.518615723
1.318,0.5,0.518615723
1.32,0.5,0.518615723
1.322,0.5,0.518615723
1.324,0.5,0.518615723
1.326,0.5,0.518615723
1.328,0.5,0.518615723
1.33,0.5,0.518615723
1.332,0.5,0.518615723
1.334,0.5,0.518615723
1.336,0.5,0.518615723
1.338,0.5,0.518615723
1.34,0.5,0.518615723
1.342,0.5,0.518615723
1.344,0.5,0.518615723
1.346,0.5,0.518615723
1.348,0.5,0.518615723
1.35,0.5,0.518615723
1.352,0.5,0.518615723
1.354,0.5,0.518615723
1.356,0.5,0.518615723
1.358,0.5,0.518615723
1.36,0.5,0.518615723
1.362,0.5,0.518615723
1.364,0.5,0.518615723
1.366,0.5,0.518615723
1.368,0.5,0.518615723
1.37,0.5,0.518615723
1.372,0.5,0.518615723
1.374,0.5,0.518615723
1.3760000000000001,0.5,0.518615723
1.3780000000000001,0.5,0.518615723
1.3800000000000001,0.5,0.518615723
1.3820000000000001,0.5,0.518615723
1.3840000000000001,0.5,0.518615723
